1581860125.415598	0.189254	0.001100	0.004105	0.044332	-0.000075	-0.007195	0.086382	-0.057095	-0.101804	0.000000
1581860125.672435	0.236390	0.001004	0.000000	0.047135	-0.000097	-0.022115	0.171537	-0.023466	-0.089198	0.000000
1581860125.922812	0.279092	0.000895	-0.001690	0.042702	-0.000036	-0.015327	0.165791	0.097498	-0.058299	0.000000
1581860126.189512	0.321142	0.000961	0.000483	0.042050	0.000046	-0.035467	0.121231	0.105283	-0.062467	0.000000
1581860126.447445	0.321142	0.000961	0.000483	0.042050	0.000046	-0.046821	0.105648	0.088692	-0.072403	0.000000
1581860126.709561	0.374143	0.001352	0.005071	0.053003	0.000122	-0.059902	0.077086	0.079338	-0.077423	0.000000
1581860126.960100	0.433197	0.002550	0.015212	0.059065	0.000300	-0.085826	0.059612	0.039712	-0.105508	0.000000
1581860127.227169	0.433197	0.002550	0.015212	0.059065	0.000300	-0.090307	0.057306	0.011864	-0.146791	0.000000
1581860127.477664	0.496545	0.004156	0.021973	0.063368	0.000214	0.009081	0.052779	-0.031186	-0.129874	0.000000
1581860127.739631	0.552885	0.006599	0.036219	0.056391	0.000402	0.038303	0.067214	-0.036339	-0.116460	0.000000
1581860127.994981	0.596483	0.007784	0.030182	0.043615	-0.000132	0.064424	0.071398	-0.076173	-0.104271	0.000000
1581860128.259698	0.596483	0.007784	0.030182	0.043615	-0.000132	0.083151	0.070995	-0.063912	-0.103398	0.000000
1581860128.510156	0.648889	0.008834	0.023422	0.052416	-0.000177	0.056319	0.077305	-0.106214	-0.097406	0.000000
1581860128.761446	0.702605	0.009470	0.015695	0.053719	-0.000208	0.023647	0.157038	-0.098592	-0.095180	0.000000
1581860129.011915	0.747849	0.009656	0.007968	0.045244	-0.000175	0.028729	0.157298	-0.088919	-0.087004	0.000000
1581860129.262240	0.747849	0.009656	0.007968	0.045244	-0.000175	-0.001615	0.163092	-0.078921	-0.086760	0.000000
1581860129.512690	0.786509	0.009754	0.004346	0.038660	-0.000070	-0.016670	0.163602	0.003325	-0.072756	0.000000
1581860129.763119	0.831232	0.009851	0.002898	0.044723	-0.000032	-0.020828	0.175251	0.081287	-0.063135	0.000000
1581860130.062500	0.881888	0.009869	0.001207	0.050656	-0.000043	-0.011698	0.177742	0.088120	-0.062539	0.000000
1581860130.312840	0.920614	0.009860	0.000241	0.038725	-0.000019	-0.063199	0.089937	0.073890	-0.072338	0.000000
1581860130.566345	0.920614	0.009860	0.000241	0.038725	-0.000019	-0.067512	0.085845	0.023473	-0.089918	0.000000
1581860130.816742	0.968462	0.010461	0.008451	0.047852	0.000196	-0.092390	0.069801	0.023898	-0.099235	0.000000
1581860131.067132	1.005218	0.011464	0.021007	0.036769	0.000231	-0.087667	0.066483	0.023778	-0.128245	0.000000
1581860131.317509	1.041688	0.013129	0.037426	0.036507	0.000300	-0.016397	0.063475	0.007149	-0.147243	0.000000
1581860131.567954	1.041688	0.013129	0.037426	0.036507	0.000300	0.098941	0.065308	-0.002160	-0.138812	0.000000
1581860131.821564	1.078584	0.015382	0.053121	0.036964	0.000290	0.111481	0.065408	-0.026402	-0.113009	0.000000
1581860132.071905	1.111778	0.018198	0.074128	0.033312	0.000350	0.079897	0.064229	-0.047142	-0.101975	0.000000
1581860132.334262	1.158042	0.023884	0.106242	0.046606	0.000748	0.079130	0.061683	-0.080061	-0.091832	0.000000
1581860132.584573	1.158042	0.023884	0.106242	0.046606	0.000748	0.022046	0.157226	-0.100699	-0.084907	0.000000
1581860132.845417	1.228380	0.039959	0.185200	0.072095	0.002848	0.008905	0.160818	-0.144060	-0.063214	0.000000
1581860133.096623	1.289938	0.059934	0.270918	0.064659	0.002773	-0.007917	0.179758	-0.119011	-0.057542	0.000000
1581860133.347016	1.340104	0.081029	0.355670	0.054372	0.002305	0.001092	0.177921	-0.071454	-0.055187	0.000000
1581860133.598016	1.340104	0.081029	0.355670	0.054372	0.002305	-0.010368	0.178477	0.028312	-0.058098	0.000000
1581860133.848222	1.382283	0.101755	0.423038	0.046969	0.001583	-0.020077	0.178625	0.104566	-0.060224	0.000000
1581860134.100752	1.433254	0.132839	0.506100	0.059649	0.002479	-0.036884	0.175993	0.095582	-0.070470	0.000000
1581860134.364555	1.433254	0.132839	0.506100	0.059649	0.002479	-0.036884	0.175993	0.073624	-0.061324	0.000000
1581860134.614920	1.433254	0.132839	0.506100	0.059649	0.002479	-0.036884	0.175993	0.044795	-0.085520	0.000000
1581860134.865319	1.515490	0.207940	0.662083	0.111031	0.008677	-0.036884	0.175993	0.028505	-0.107763	0.000000
1581860135.146339	1.552221	0.244025	0.738384	0.051453	0.001964	-0.036884	0.175993	-0.001143	-0.107301	0.000000
1581860135.396687	1.586438	0.283370	0.816135	0.052103	0.002027	-0.036884	0.175993	-0.040140	-0.097668	0.000000
1581860135.647058	1.586438	0.283370	0.816135	0.052103	0.002027	-0.036884	0.175993	-0.075137	-0.083084	0.000000
1581860135.897414	1.619328	0.329237	0.904509	0.056385	0.002493	-0.036884	0.175993	-0.089123	-0.075802	0.000000
1581860136.147789	1.646552	0.376353	0.999403	0.054355	0.002581	-0.036884	0.175993	-0.116252	-0.063603	0.000000
1581860136.417549	1.669439	0.425438	1.089467	0.054103	0.002438	-0.036884	0.175993	-0.142509	-0.052108	0.000000
1581860136.667912	1.689208	0.477331	1.167700	0.055489	0.002172	0.004448	0.176141	-0.145265	-0.046250	0.000000
1581860136.957548	1.689208	0.477331	1.167700	0.055489	0.002172	0.004448	0.176141	-0.083648	-0.051379	0.000000
1581860137.207948	1.705466	0.528659	1.231929	0.053813	0.001729	-0.009232	0.178191	0.019926	-0.046494	0.000000
1581860137.458387	1.718989	0.575847	1.271769	0.049078	0.000978	-0.018363	0.170911	0.059304	-0.055713	0.000000
1581860137.708737	1.730668	0.618883	1.294467	0.044589	0.000506	-0.020085	0.173821	0.092713	-0.063265	0.000000
1581860137.958975	1.730668	0.618883	1.294467	0.044589	0.000506	-0.059196	0.114961	0.081517	-0.063943	0.000000
1581860138.209354	1.741480	0.660867	1.310645	0.043352	0.000351	-0.077482	0.093298	0.067598	-0.061704	0.000000
1581860138.463797	1.750203	0.694368	1.314266	0.034618	0.000063	-0.081594	0.088329	0.067968	-0.063952	0.000000
1581860138.714028	1.761286	0.736618	1.314266	0.043680	-0.000000	-0.084598	0.077053	0.055216	-0.077203	0.000000
1581860138.973354	1.761286	0.736618	1.314266	0.043680	-0.000000	-0.080409	0.075616	0.027269	-0.091317	0.000000
1581860139.223880	1.772662	0.779736	1.313301	0.044593	-0.000022	0.017747	0.060086	0.014538	-0.108901	0.000000
1581860139.499192	1.783362	0.820604	1.314266	0.042246	0.000020	0.058720	0.058124	0.002081	-0.105048	0.000000
1581860139.756045	1.796979	0.871761	1.311852	0.052938	-0.000064	0.101477	0.071307	-0.036579	-0.097626	0.000000
1581860140.007391	1.811520	0.926179	1.310403	0.056328	-0.000041	0.087562	0.076934	-0.051926	-0.096508	0.000000
1581860140.262845	1.811520	0.926179	1.310403	0.056328	-0.000041	0.049248	0.127297	-0.069378	-0.088908	0.000000
1581860140.515668	1.823520	0.968788	1.300986	0.044266	-0.000208	0.024842	0.145404	-0.076635	-0.083684	0.000000
1581860140.766051	1.837017	1.013064	1.283601	0.046286	-0.000402	0.006949	0.165408	-0.063788	-0.086568	0.000000
1581860141.021770	1.851174	1.056928	1.266940	0.046090	-0.000384	0.005680	0.169857	0.034232	-0.065292	0.000000
1581860141.272373	1.851174	1.056928	1.266940	0.046090	-0.000384	-0.010156	0.129827	0.084215	-0.058193	0.000000
1581860141.522737	1.867474	1.102471	1.240380	0.048368	-0.000642	-0.016351	0.159502	0.119615	-0.057086	0.000000
1581860141.773072	1.890650	1.155728	1.187017	0.058060	-0.001549	-0.058819	0.098349	0.088154	-0.051810	0.000000
1581860142.023438	1.915871	1.202777	1.114821	0.053348	-0.001927	-0.090882	0.061234	0.063505	-0.067604	0.000000
1581860142.280071	1.915871	1.202777	1.114821	0.053348	-0.001927	-0.103895	0.051020	0.048414	-0.078466	0.000000
1581860142.530432	1.951870	1.253939	1.010027	0.062472	-0.003276	-0.127363	0.040182	0.018663	-0.089811	0.000000
1581860142.803563	1.990863	1.296950	0.892919	0.057955	-0.003397	-0.140553	0.036363	0.007448	-0.133882	0.000000
1581860143.053973	2.035910	1.336500	0.777984	0.059847	-0.003443	-0.031404	0.059385	-0.008319	-0.148328	0.000000
1581860143.309355	2.094311	1.376685	0.661117	0.070770	-0.004140	0.020608	0.055640	-0.036936	-0.131814	0.000000
1581860143.562998	2.094311	1.376685	0.661117	0.070770	-0.004140	0.084585	0.069548	-0.068062	-0.115936	0.000000
1581860143.813358	2.158361	1.412489	0.560187	0.073284	-0.003701	0.039644	0.122878	-0.087790	-0.114226	0.000000
1581860144.065130	2.212817	1.437426	0.473020	0.059838	-0.002610	0.022515	0.149379	-0.093868	-0.119283	0.000000
1581860144.315540	2.271408	1.459943	0.402272	0.062730	-0.002220	-0.029660	0.170117	-0.078281	-0.109821	0.000000
1581860144.566392	2.271408	1.459943	0.402272	0.062730	-0.002220	-0.013680	0.163006	-0.042699	-0.100202	0.000000
1581860144.826920	2.322208	1.478764	0.370641	0.054167	-0.000857	-0.020501	0.169342	0.003954	-0.087220	0.000000
1581860145.077379	2.376390	1.495741	0.325971	0.056765	-0.001268	-0.068697	0.125324	0.040593	-0.069595	0.000000
1581860145.347151	2.447056	1.510942	0.249911	0.072231	-0.002748	-0.066998	0.090299	0.091916	-0.067615	0.000000
1581860145.612910	2.447056	1.510942	0.249911	0.072231	-0.002748	-0.095172	0.051164	0.038459	-0.070331	0.000000
1581860145.863315	2.535891	1.519105	0.144393	0.089085	-0.004704	-0.108633	0.035621	0.021645	-0.096023	0.000000
1581860146.117595	2.593603	1.517614	0.030907	0.057638	-0.003274	-0.102312	0.031354	0.010646	-0.159529	0.000000
1581860146.368018	2.636530	1.511705	-0.080889	0.043264	-0.002421	-0.117523	0.031921	-0.001928	-0.168531	0.000000
1581860146.618411	2.636530	1.511705	-0.080889	0.043264	-0.002421	-0.117523	0.031921	0.004031	-0.170915	0.000000
1581860146.868758	2.674692	1.503477	-0.168539	0.039001	-0.001710	-0.117523	0.031921	0.004283	-0.175140	0.000000
1581860147.119143	2.729573	1.488440	-0.234458	0.056873	-0.001875	0.105802	0.060510	0.004283	-0.175140	0.000000
1581860147.370723	2.794685	1.465524	-0.303757	0.068985	-0.002391	0.097139	0.064647	0.004283	-0.175140	0.000000
1581860147.621167	2.794685	1.465524	-0.303757	0.068985	-0.002391	0.054622	0.072953	-0.083706	-0.113428	0.000000
1581860147.872967	2.859264	1.441304	-0.340459	0.068960	-0.001266	0.030882	0.153536	-0.084225	-0.106291	0.000000
1581860148.123345	2.920041	1.417897	-0.358568	0.065125	-0.000590	-0.005711	0.176461	-0.036097	-0.097551	0.000000
1581860148.385832	2.977411	1.393382	-0.388751	0.062381	-0.000941	-0.005711	0.176461	0.004447	-0.084378	0.000000
1581860148.636460	2.977411	1.393382	-0.388751	0.062381	-0.000941	-0.066109	0.080225	0.076190	-0.068151	0.000000
1581860148.886997	3.035068	1.365120	-0.433421	0.064195	-0.001434	-0.097971	0.075744	0.098768	-0.056354	0.000000
1581860149.137610	3.092289	1.331778	-0.496200	0.066194	-0.002078	-0.121259	0.057319	0.068996	-0.068896	0.000000
1581860149.400811	3.139249	1.298733	-0.574192	0.057378	-0.002239	-0.121687	0.045624	0.056181	-0.089924	0.000000
1581860149.656802	3.179235	1.263188	-0.675846	0.053432	-0.002718	-0.111527	0.037235	0.033521	-0.107575	0.000000
1581860149.907408	3.179235	1.263188	-0.675846	0.053432	-0.002718	-0.097382	0.038441	0.041658	-0.103622	0.000000
1581860150.157796	3.215004	1.223318	-0.784986	0.053483	-0.002921	-0.097382	0.038441	0.009590	-0.137786	0.000000
1581860150.408189	3.251253	1.175885	-0.873844	0.059639	-0.002651	-0.097382	0.038441	-0.026892	-0.135929	0.000000
1581860150.687303	3.288406	1.122483	-0.933243	0.065026	-0.001932	-0.097382	0.038441	-0.050375	-0.127907	0.000000
1581860150.937684	3.288406	1.122483	-0.933243	0.065026	-0.001932	0.067678	0.073606	-0.095459	-0.101844	0.000000
1581860151.188178	3.326801	1.066997	-0.954733	0.067471	-0.000725	0.058165	0.073468	-0.109310	-0.098163	0.000000
1581860151.438572	3.361317	1.018505	-0.953042	0.059522	0.000050	0.031955	0.155584	-0.112465	-0.081106	0.000000
1581860151.696076	3.392872	0.974467	-0.950386	0.054176	0.000072	0.002161	0.171896	-0.088390	-0.088755	0.000000
1581860151.965176	3.392872	0.974467	-0.950386	0.054176	0.000072	-0.004974	0.159941	-0.036960	-0.093230	0.000000
1581860152.215584	3.432409	0.918665	-0.953042	0.068389	-0.000091	-0.005562	0.176986	0.084595	-0.057003	0.000000
1581860152.469190	3.474247	0.858266	-0.961011	0.073473	-0.000293	-0.058713	0.094691	0.101440	-0.060159	0.000000
1581860152.737729	3.519953	0.791666	-0.966564	0.080775	-0.000224	-0.082478	0.087604	0.083923	-0.057237	0.000000
1581860152.988204	3.519953	0.791666	-0.966564	0.080775	-0.000224	-0.122033	0.073282	0.043615	-0.079538	0.000000
1581860153.238597	3.567151	0.722927	-0.968254	0.083383	-0.000070	-0.137869	0.059846	0.018850	-0.100161	0.000000
1581860153.513806	3.597170	0.679958	-0.963425	0.052416	0.000127	-0.148376	0.050057	0.007362	-0.111253	0.000000
1581860153.764206	3.619946	0.647836	-0.957147	0.039377	0.000124	-0.049961	0.053139	0.005752	-0.164293	0.000000
1581860154.021125	3.619946	0.647836	-0.957147	0.039377	0.000124	0.005225	0.052637	-0.004004	-0.133423	0.000000
1581860154.271490	3.635560	0.626222	-0.949179	0.026664	0.000106	0.079466	0.065555	-0.011477	-0.104403	0.000000
1581860154.521804	3.650852	0.605421	-0.940969	0.025817	0.000106	0.041436	0.098499	-0.034766	-0.094937	0.000000
1581860154.776584	3.668213	0.582504	-0.928655	0.028750	0.000177	0.020172	0.084140	-0.052541	-0.092166	0.000000
1581860155.032557	3.668213	0.582504	-0.928655	0.028750	0.000177	0.007174	0.085085	-0.061673	-0.084587	0.000000
1581860155.292317	3.684366	0.561701	-0.916582	0.026338	0.000159	-0.010098	0.075001	-0.069396	-0.095084	0.000000
1581860155.542666	3.699577	0.542478	-0.906441	0.024513	0.000124	-0.013155	0.082191	-0.015161	-0.080282	0.000000
1581860155.818156	3.704424	0.536421	-0.899438	0.007758	0.000027	-0.013201	0.085313	0.056275	-0.066117	0.000000
1581860156.068545	3.704303	0.536574	-0.900163	-0.000196	0.000000	0.002079	0.112643	0.054194	-0.073576	0.000000
1581860156.318807	3.704303	0.536574	-0.900163	-0.000196	0.000000	-0.004509	0.078756	0.017087	-0.084300	0.000000
1581860156.578597	3.704303	0.536574	-0.900163	0.000000	-0.000000	-0.003101	0.076086	0.003712	-0.091560	0.000000
1581860156.829036	3.704384	0.536472	-0.900163	0.000130	-0.000000	-0.007023	0.073587	-0.007264	-0.094252	0.000000
1581860157.079423	3.704465	0.536370	-0.900163	0.000130	-0.000000	-0.014793	0.072096	-0.017307	-0.099711	0.000000
1581860157.337735	3.704465	0.536370	-0.900163	0.000130	-0.000000	-0.003961	0.084445	-0.002638	-0.087745	0.000000
1581860157.599823	3.704627	0.536165	-0.900163	0.000261	-0.000000	-0.011094	0.079582	-0.007792	-0.093514	0.000000
1581860157.856271	3.704708	0.536063	-0.900163	0.000130	-0.000000	-0.009109	0.082403	-0.004453	-0.089379	0.000000
1581860158.106648	3.704789	0.535961	-0.900163	0.000130	-0.000000	-0.011480	0.078411	-0.006191	-0.090567	0.000000
1581860158.356977	3.704789	0.535961	-0.900163	0.000130	-0.000000	-0.011039	0.080646	-0.004139	-0.090714	0.000000
1581860158.615691	3.704789	0.535961	-0.900163	0.000000	-0.000000	-0.013555	0.077549	-0.004328	-0.088191	0.000000
1581860158.866071	3.704830	0.535910	-0.900404	0.000065	-0.000000	-0.015656	0.075952	-0.010572	-0.096574	0.000000
1581860159.126229	3.704911	0.535808	-0.899921	0.000130	0.000000	-0.008849	0.082812	-0.001727	-0.092879	0.000000
1581860159.377290	3.704911	0.535808	-0.899921	0.000130	0.000000	-0.012656	0.078832	-0.002072	-0.096359	0.000000
1581860159.627714	3.704992	0.535706	-0.899921	0.000130	-0.000000	-0.016122	0.076413	-0.008125	-0.095435	0.000000
1581860159.882006	3.705154	0.535501	-0.899921	0.000261	-0.000000	-0.010147	0.079564	0.001304	-0.094343	0.000000
1581860160.133905	3.707307	0.532799	-0.898714	0.003455	0.000002	-0.002871	0.079813	-0.005343	-0.094842	0.000000
1581860160.385077	3.713069	0.525637	-0.895092	0.009192	0.000017	0.068604	0.072389	-0.007726	-0.098432	0.000000
1581860160.635451	3.713069	0.525637	-0.895092	0.009192	0.000017	0.113431	0.067334	-0.006515	-0.099840	0.000000
1581860160.885811	3.729555	0.505684	-0.885192	0.025882	0.000128	0.107594	0.058390	-0.015681	-0.092045	0.000000
1581860161.149315	3.764611	0.467869	-0.843902	0.051554	0.001064	0.093239	0.060449	-0.056624	-0.085829	0.000000
1581860161.402199	3.814530	0.422490	-0.773155	0.067420	0.002386	0.060991	0.078516	-0.085015	-0.057801	0.000000
1581860161.660520	3.814530	0.422490	-0.773155	0.067420	0.002386	0.024861	0.159407	-0.103606	-0.046810	0.000000
1581860161.910894	3.875312	0.375794	-0.694439	0.076589	0.003016	0.018872	0.177165	-0.099000	-0.013756	0.000000
1581860162.161443	3.935535	0.338366	-0.602201	0.070831	0.003269	0.018872	0.177165	-0.055886	-0.039681	0.000000
1581860162.424019	3.994440	0.307688	-0.520829	0.066360	0.002701	0.018872	0.177165	0.016053	-0.072037	0.000000
1581860162.674367	4.060308	0.279541	-0.442838	0.071576	0.002793	-0.039506	0.168443	0.092507	-0.063477	0.000000
1581860162.924754	4.060308	0.279541	-0.442838	0.071576	0.002793	-0.047106	0.178118	0.067436	-0.068507	0.000000
1581860163.175126	4.132527	0.255051	-0.365570	0.076201	0.002945	-0.083919	0.117751	0.050082	-0.068222	0.000000
1581860163.425555	4.201297	0.233613	-0.323315	0.072018	0.001522	-0.138916	0.088698	0.002971	-0.085504	0.000000
1581860163.723481	4.258464	0.216577	-0.300859	0.059648	0.000670	-0.158880	0.091066	-0.037559	-0.094173	0.000000
1581860163.973729	4.258464	0.216577	-0.300859	0.059648	0.000670	-0.086635	0.082650	-0.050532	-0.108776	0.000000
1581860164.229148	4.312549	0.202570	-0.269228	0.055862	0.000884	0.006459	0.072510	-0.056212	-0.110720	0.000000
1581860164.479439	4.362101	0.192392	-0.224799	0.050574	0.001124	0.089139	0.053521	-0.071770	-0.099475	0.000000
1581860164.729709	4.423615	0.184219	-0.162985	0.062025	0.001918	0.090179	0.056983	-0.091262	-0.079586	0.000000
1581860164.980084	4.423615	0.184219	-0.162985	0.062025	0.001918	0.102948	0.077023	-0.101864	-0.058885	0.000000
1581860165.230649	4.485227	0.180444	-0.095135	0.061692	0.002094	0.029213	0.148403	-0.109806	-0.053849	0.000000
1581860165.485930	4.485227	0.180444	-0.095135	0.061692	0.002094	0.018139	0.149172	-0.104176	-0.056401	0.000000
1581860165.736262	4.485227	0.180444	-0.095135	0.061692	0.002094	0.020651	0.159232	-0.017105	-0.052603	0.000000
1581860165.986588	4.593915	0.188819	0.019558	0.108831	0.006248	-0.013895	0.133376	0.063784	-0.056825	0.000000
1581860166.236961	4.634474	0.190951	0.041531	0.040613	0.000446	-0.008484	0.174694	0.126179	-0.066325	0.000000
1581860166.487152	4.680757	0.193496	0.050465	0.046352	0.000207	-0.020857	0.175415	0.095257	-0.070440	0.000000
1581860166.737599	4.680757	0.193496	0.050465	0.046352	0.000207	-0.049749	0.073420	0.068913	-0.074103	0.000000
1581860166.987947	4.727406	0.195175	0.040807	0.046678	-0.000225	-0.057782	0.067818	0.058642	-0.088801	0.000000
1581860167.238316	4.775374	0.196333	0.029700	0.047982	-0.000266	-0.071880	0.057023	0.039992	-0.113866	0.000000
1581860167.490121	4.816767	0.197008	0.020766	0.041398	-0.000185	-0.095765	0.050858	0.011958	-0.110958	0.000000
1581860167.746523	4.855750	0.197479	0.014971	0.038986	-0.000113	-0.098458	0.051222	0.009025	-0.144672	0.000000
1581860167.996901	4.855750	0.197479	0.014971	0.038986	-0.000113	-0.030102	0.054908	0.004844	-0.173110	0.000000
1581860168.247237	4.907188	0.197634	0.007002	0.051438	-0.000205	0.073558	0.051364	-0.023291	-0.110869	0.000000
1581860168.497599	4.974728	0.198107	0.007002	0.067541	-0.000000	0.098120	0.062563	-0.050695	-0.109266	0.000000
1581860168.774086	5.044550	0.198419	0.005312	0.069823	-0.000059	0.085876	0.074429	-0.064005	-0.100888	0.000000
1581860169.027413	5.044550	0.198419	0.005312	0.069823	-0.000059	0.043443	0.125843	-0.085159	-0.094777	0.000000
1581860169.277788	5.113915	0.198837	0.005795	0.069367	0.000017	0.003477	0.160560	-0.103315	-0.087331	0.000000
1581860169.535654	5.177414	0.198653	0.000000	0.063499	-0.000184	-0.007579	0.172777	-0.106615	-0.086132	0.000000
1581860169.785983	5.231263	0.198341	-0.003863	0.053850	-0.000104	-0.016671	0.173753	0.041185	-0.056918	0.000000
1581860170.063608	5.280024	0.197694	-0.010141	0.048765	-0.000153	-0.028120	0.173830	0.116810	-0.058131	0.000000
1581860170.316230	5.280024	0.197694	-0.010141	0.048765	-0.000153	-0.073091	0.087830	0.112718	-0.068168	0.000000
1581860170.566600	5.340887	0.195841	-0.023663	0.060890	-0.000412	-0.083567	0.079486	0.089937	-0.074830	0.000000
1581860170.816959	5.396143	0.194053	-0.029458	0.055284	-0.000160	-0.103385	0.064112	0.045316	-0.091205	0.000000
1581860171.068532	5.396143	0.194053	-0.029458	0.055284	-0.000160	-0.095384	0.057239	0.041343	-0.100892	0.000000
1581860171.324632	5.445206	0.192412	-0.032114	0.049091	-0.000065	-0.083751	0.050099	0.022753	-0.115530	0.000000
1581860171.581959	5.489725	0.191514	-0.024146	0.044527	0.000177	-0.055487	0.056030	0.003932	-0.147731	0.000000
1581860171.832255	5.542268	0.190968	-0.014971	0.052546	0.000241	0.063396	0.047859	-0.016710	-0.142284	0.000000
1581860172.082703	5.542268	0.190968	-0.014971	0.052546	0.000241	0.112844	0.062100	-0.041695	-0.108418	0.000000
1581860172.333064	5.596204	0.194326	0.036460	0.054022	0.001390	0.090948	0.061293	-0.067727	-0.084586	0.000000
1581860172.586878	5.641470	0.200557	0.103345	0.045667	0.001528	0.076165	0.063004	-0.091566	-0.067711	0.000000
1581860172.837308	5.696122	0.213841	0.193409	0.056187	0.002532	0.038939	0.118741	-0.104360	-0.057116	0.000000
1581860173.087656	5.696122	0.213841	0.193409	0.056187	0.002532	0.020500	0.165241	-0.111903	-0.047313	0.000000
1581860173.337947	5.750630	0.233084	0.290718	0.057736	0.002811	0.005885	0.177384	-0.071399	-0.054044	0.000000
1581860173.588322	5.800580	0.256265	0.386577	0.055005	0.002638	0.006533	0.172093	-0.033446	-0.058740	0.000000
1581860173.838808	5.853273	0.287758	0.487991	0.061308	0.003111	0.006533	0.172093	-0.033446	-0.058740	0.000000
1581860174.089283	5.853273	0.287758	0.487991	0.061308	0.003111	-0.016889	0.177543	0.083502	-0.063261	0.000000
1581860174.339981	5.905013	0.325422	0.582160	0.063926	0.003012	-0.029870	0.179544	0.072425	-0.069166	0.000000
1581860174.621048	5.953408	0.367203	0.668844	0.063875	0.002770	-0.029870	0.179544	0.056890	-0.071830	0.000000
1581860174.875392	5.993421	0.406646	0.741765	0.056148	0.002048	-0.096866	0.106067	0.002105	-0.084386	0.000000
1581860175.170707	6.029416	0.442655	0.770982	0.050909	0.000744	-0.109438	0.099590	-0.010428	-0.086229	0.000000
1581860175.427305	6.064384	0.479932	0.801888	0.051104	0.000790	-0.088351	0.089016	-0.032423	-0.102371	0.000000
1581860175.677703	6.064384	0.479932	0.801888	0.051104	0.000790	-0.020221	0.063779	-0.040586	-0.112526	0.000000
1581860175.928141	6.098656	0.522550	0.862978	0.054664	0.001670	0.076306	0.062110	-0.074254	-0.088939	0.000000
1581860176.178538	6.130865	0.569459	0.933726	0.056867	0.002012	0.070211	0.087506	-0.094947	-0.073961	0.000000
1581860176.434448	6.166412	0.632320	1.015339	0.072155	0.002946	0.061720	0.085897	-0.125910	-0.052011	0.000000
1581860176.741501	6.166412	0.632320	1.015339	0.072155	0.002946	0.019838	0.157489	-0.143585	-0.043014	0.000000
1581860176.991928	6.199525	0.706110	1.104438	0.080799	0.003602	-0.005396	0.178339	-0.080245	-0.054022	0.000000
1581860177.246984	6.219597	0.752403	1.142588	0.050448	0.000962	-0.006396	0.176245	0.025002	-0.054604	0.000000
1581860177.497801	6.219597	0.752403	1.142588	0.050448	0.000962	-0.007453	0.174053	0.074731	-0.053156	0.000000
1581860177.757048	6.245673	0.811443	1.150798	0.064542	0.000265	-0.053040	0.129816	0.109902	-0.057792	0.000000
1581860178.007625	6.276950	0.882938	1.155869	0.078037	0.000198	-0.094919	0.086134	0.066389	-0.065327	0.000000
1581860178.257969	6.306411	0.950816	1.159491	0.073995	0.000134	-0.120171	0.065172	0.029453	-0.081558	0.000000
1581860178.512695	6.306411	0.950816	1.159491	0.073995	0.000134	-0.129793	0.064360	0.016930	-0.085061	0.000000
1581860178.763051	6.333542	1.011099	1.151764	0.066106	-0.000255	-0.156742	0.059060	-0.001644	-0.089712	0.000000
